"TractId","State","County","TotalPop","Men","Women","Hispanic","White","Black","Native","Asian","Pacific","VotingAgeCitizen","Income","IncomeErr","IncomePerCap","IncomePerCapErr","Poverty","ChildPoverty","Professional","Service","Office","Construction","Production","Drive","Carpool","Transit","Walk","OtherTransp","WorkAtHome","MeanCommute","Employed","PrivateWork","PublicWork","SelfEmployed","FamilyWork","Unemployment"
27163071400,"Minnesota","Washington",7288,3798,3490,5.7,80.3,1,0.8,7.1,0,5530,83998,4682,36047,4571,3,5.3,35.2,16.3,24.3,13.4,10.8,81.6,11.6,3.3,0.3,0.5,2.8,25.2,3861,79.8,17.5,2.7,0,4.9
28059040101,"Mississippi","Jackson",7709,3724,3985,1,86.2,12.3,0,0,0,5462,52806,9421,26382,4705,16,32.6,31.8,15.5,18.7,16.6,17.5,84.8,12.7,0.5,0,0.5,1.6,30.5,3148,82.9,13.4,3.7,0,6.4
28059040102,"Mississippi","Jackson",7246,3880,3366,1.4,96.9,0.2,0.3,0,0,5538,54268,9993,21090,2643,9.6,3.9,28.3,16.2,20,17.6,17.9,91.8,7.5,0,0,0.7,0,27.8,2976,82.8,13.5,3.7,0,10.8
28059040201,"Mississippi","Jackson",7357,3753,3604,0,95.3,2.1,1.4,0.4,0,5470,57207,7691,23508,2216,11.2,13.2,30.6,14.6,23.5,16.7,14.6,93.8,5.1,0,0,0,1.1,34.3,2733,79.4,16.9,3.7,0,8.7
28059040203,"Mississippi","Jackson",5420,2780,2640,3,79.7,11.3,0,4,0,3968,56250,8896,23667,2463,16.3,23.1,24.5,22.5,29.6,9.7,13.8,87.4,10.6,0,0,0,2,27.8,1999,77,13.3,9.7,0,16.9
28059040204,"Mississippi","Jackson",7607,3880,3727,6.7,82.1,6.1,0.1,3.1,0.7,5615,60691,13014,26339,2783,5.7,5.2,29.7,12.7,26.9,18,12.7,84.7,12.2,0,0,1.4,1.7,27.3,3670,79.3,17.3,3.3,0,4.5
28059040300,"Mississippi","Jackson",8242,4004,4238,1.6,67.6,16.8,0,10.7,0,5923,43804,5968,19556,2041,15,11.8,25.3,35.3,26.5,7.9,4.9,81.9,13.1,2,0,1.4,1.7,24.2,3819,79.9,14.1,6,0,12.2
28059040400,"Mississippi","Jackson",8259,3900,4359,3.1,74.4,15.9,0.8,3.2,0,6567,58333,7835,26856,3328,11.8,11.6,31.6,28.7,20.8,6.7,12.2,88.9,10.5,0,0,0,0.6,24.3,4140,80.9,15,3.9,0.2,4.8
28059040500,"Mississippi","Jackson",3715,1691,2024,2.6,87.1,6.5,0.2,0.4,0,2808,49539,6052,38696,6801,11.4,14.1,56.1,20.8,16.6,4.2,2.3,82.4,4.5,0,8.3,0.6,4.2,21.7,1601,69.5,20.7,9.4,0.4,3.8
28059040600,"Mississippi","Jackson",5435,2511,2924,10.4,77.1,9,0,1.4,0,3570,47905,11273,23367,3568,12.7,23.1,43.5,20.9,16.8,6.8,12.1,87,8,0,0,2.1,2.9,23.1,2379,76.5,17,6.4,0,7.9
28059040700,"Mississippi","Jackson",9103,4280,4823,10,74.2,8.3,0,6,0,6834,67656,11947,28717,3001,7,8.5,46,18.2,15.5,10.2,10.1,83.1,9.4,1.3,1.5,2,2.8,25.5,4266,70.3,22.4,7.3,0,7.7
28059040800,"Mississippi","Jackson",6147,3159,2988,7.6,67.9,20.2,0,3.9,0,4608,48207,7170,26454,3126,9.2,8.5,29,17.1,22.8,12.2,19,93.2,4.2,0,0,2.7,0,26.2,2682,73.2,23.1,3.8,0,4.9
28059040900,"Mississippi","Jackson",12765,6168,6597,6.5,78.4,9.9,0.3,1.2,0,8710,70889,10816,27146,3501,15.2,24.1,41,21.2,17,7.5,13.1,90.4,7.2,0,0,0.4,2.1,26,6320,73.4,22.2,4.4,0,2.8
28059041000,"Mississippi","Jackson",4680,2215,2465,3.3,63.7,31.3,0,1.7,0,3997,51896,12158,26768,3944,10.7,7.9,27,12.5,19.7,15.6,25.3,78.2,17.9,0,0,1.1,2.8,27.4,2267,87.9,8.1,4,0,9.1
28059041100,"Mississippi","Jackson",7053,3476,3577,14.2,43.8,39.3,0,1.4,0,4645,42153,15725,18975,2353,20.6,31.6,29.5,24.8,18.5,8.9,18.3,93.9,4,0,0,1.2,0.9,25.2,2529,76.5,12.9,10.6,0,6
28059041300,"Mississippi","Jackson",5668,3089,2579,0,84.4,15.3,0,0,0,5038,41674,3177,25764,5065,16.8,13.3,31.9,11.7,17.4,23.7,15.4,87.5,10.1,0,0,1.4,0.9,24,2380,83.2,11.9,4.9,0,14.6
28059041400,"Mississippi","Jackson",3103,1469,1634,3.1,44.2,48.9,0,2,0,2465,47411,11053,29131,4422,25.8,49.3,34.2,21.1,21.3,16.3,7.1,93.4,1.6,0,1.6,0,3.5,18.3,1434,67.6,24.8,7.6,0,8
28059041500,"Mississippi","Jackson",966,429,537,4.6,20.3,74.4,0,0,0,843,41707,11781,32650,10721,19.2,19.5,26.8,11.4,19,17.3,25.5,90.7,7.5,0,0,0,1.8,29.9,306,81.4,16,2.6,0,11.6
28059041600,"Mississippi","Jackson",2684,1335,1349,5.2,7.7,84.7,0.3,0,0,1892,27317,6817,19209,4665,27,29.8,16.3,18.8,25.1,13.3,26.6,86.2,6.4,0.5,0.6,3.3,3,21.2,836,86.8,11,2.2,0,11
28059041700,"Mississippi","Jackson",2208,1166,1042,1.1,2.1,95.1,0.5,0.4,0,1825,37440,10385,19996,3210,21.6,35.3,23.4,18,17.8,19.8,21,86.3,5.1,0.1,2,1.5,5,19.5,723,84,15.2,0.8,0,12
28059041800,"Mississippi","Jackson",2825,1492,1333,0,3.9,95.2,0,0.2,0,2364,33021,10252,16433,2462,21.8,36.7,12.7,44.6,22.6,7.6,12.4,75.5,17.8,0.1,2.3,3.6,0.6,17.4,950,76.1,21.2,2.7,0,17.8
28059041900,"Mississippi","Jackson",2472,1214,1258,8.7,55.1,35.6,0.6,0,0,1789,38846,15255,21435,4175,21.9,36.8,19.5,25.3,17.3,18.3,19.5,90.3,2.2,0,1.9,5.6,0,17.8,880,85.1,4.3,10.6,0,9.5
28059042000,"Mississippi","Jackson",4401,2028,2373,24.8,30.9,41.9,0.4,0,0,3176,38285,7592,22107,2918,26.6,48.2,20.8,14.8,21.8,24.9,17.7,83.4,12.7,0.7,1.5,0.5,1.3,15.7,1990,84,13,3,0,7.1
28059042100,"Mississippi","Jackson",3179,1506,1673,11.7,41.2,43,1.6,2.2,0,2198,25978,3953,15374,2741,34.7,51.2,18.1,26.3,22.5,15.2,17.7,82,4.9,1,2.2,5.8,4.1,17,1207,84.2,13.2,2.7,0,12.6
28059042200,"Mississippi","Jackson",5138,2664,2474,13.5,43.4,34.9,2.4,2.7,0,3650,31223,1971,20328,3248,28.2,44.8,20,25.7,28.1,5.2,21.1,85.6,9.1,0.9,3.2,0.5,0.6,18.5,1803,80.3,10.1,9.6,0,15.4
28059042500,"Mississippi","Jackson",2004,962,1042,3.2,80.9,15.3,0.5,0,0,1593,48036,9881,30352,6147,22.6,30.7,30.4,18.1,28.1,9.6,13.8,86.7,6.1,0,0.6,5.7,0.8,14.3,961,81.7,17.1,1.2,0,6.7
28059042600,"Mississippi","Jackson",2662,1369,1293,7.5,81.4,10.9,0,0,0,2060,68182,14305,39887,7264,4.6,0,44.4,12.2,16.1,11.4,15.9,95.9,0.9,0,0,0,3.2,16.9,1292,77.5,17.5,3.2,1.9,4.5
28059042700,"Mississippi","Jackson",1018,516,502,1.1,83.8,15.1,0,0,0,812,42453,8082,18700,2949,19.8,25.7,18.2,10.9,33.5,9.9,27.5,76.6,19.5,0,3.9,0,0,20,385,90.9,4.2,4.9,0,4
28059042900,"Mississippi","Jackson",2248,1036,1212,5.7,65.8,26.6,0,0.3,0,1704,37520,2691,19834,1983,14,5.5,31.4,13.1,17,12.9,25.5,88.8,3.1,0,4.4,2.9,0.7,24.2,898,79,15.8,5.2,0,9.2
28059990000,"Mississippi","Jackson",0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
28063950100,"Mississippi","Jefferson",5967,2788,3179,0,14.5,85,0,0.5,0,4369,22245,11405,14849,3248,45.8,51.8,22.7,31.8,19,9.1,17.4,89.3,4.3,0,2.3,1.7,2.5,25.5,1567,65.3,32.7,2,0,9.1
28063950200,"Mississippi","Jefferson",1496,883,613,0.6,7.4,92,0,0,0,1228,20609,4025,9407,2184,53.9,74.5,16.5,33.1,15,6.8,28.6,89.2,6.8,0,0,0,4,12.2,266,65.8,34.2,0,0,12.8
28091950100,"Mississippi","Marion",5665,2955,2710,1.4,79.4,17.6,0,0,0.3,4435,32580,2980,18283,2741,23,36.9,25.7,24.1,25.6,13.7,10.9,90.2,5.4,0,0,1.1,3.4,34.4,1885,81.2,14.5,4.3,0,13.9
28091950200,"Mississippi","Marion",3262,1468,1794,0.4,75.8,20.8,2.4,0,0,2465,31361,5673,18780,3022,23.5,20.6,23.9,14.5,23.3,23.2,15.1,82.9,9.3,0,1.5,1.8,4.5,38,1060,81.9,9.5,8.6,0,10.5
28091950300,"Mississippi","Marion",3238,1478,1760,3.8,32.5,62.6,0,0,0,2487,24797,6578,17746,4162,39.2,61.1,22.8,21.3,33.5,12.8,9.5,84,12.5,0,0,2.6,0.9,33.4,1402,80,9.1,6.6,4.3,3.8
28091950400,"Mississippi","Marion",3747,1913,1834,1.7,67.1,30.5,0,0.3,0,2925,30080,10733,22832,5214,33.8,55.1,44.5,7.2,20.6,14.4,13.3,90.3,3.6,0,2.3,2.2,1.6,25.7,1289,81.9,12.8,5.3,0,9.3
28091950500,"Mississippi","Marion",4560,2178,2382,1.7,39.8,56.8,0,1.6,0,3338,30932,6054,19820,3406,27.3,35.5,26.4,12.2,19.3,19.3,22.8,74.3,9.2,0,0,5.8,10.7,22.7,1659,84.3,5.9,9.1,0.7,6.3
28091950600,"Mississippi","Marion",4994,2429,2565,0.5,84,14.9,0,0,0,3579,32367,13446,20257,2691,16.3,20.3,27.7,12.5,24.2,21.4,14.2,74.7,10.6,2.5,0.4,10.9,0.9,31.3,1876,75.9,18.8,5.3,0,5
28097950100,"Mississippi","Montgomery",2654,1271,1383,0.4,54.9,44.6,0,0,0,2123,35078,12065,20511,2425,25.4,53.5,33.4,14.8,20.7,8,23.1,89.8,8.2,0,0,0,1.9,28.7,1205,71.6,24.5,3.7,0.2,9.4
28097950200,"Mississippi","Montgomery",2763,1513,1250,8.1,59,32.3,0,0,0,2049,36500,4889,23303,6137,23.5,29.4,31.1,20.3,13.2,17.8,17.7,89.2,7.2,0,0,3.6,0,27.5,1036,77.7,17.5,4.8,0,11.5
28097950300,"Mississippi","Montgomery",4892,1985,2907,0,47.2,46.1,0,0.6,0,3677,33839,14632,23475,5503,26.9,48.3,28.6,17.4,23.4,15.1,15.5,88.6,5.2,0,0,2,4.1,25.7,1830,57.9,38.8,3.3,0,7.5
28151000100,"Mississippi","Washington",1448,715,733,4.7,44.3,51,0,0,0,1064,31250,7789,18187,3462,28.5,37.8,35.3,14.4,23.3,11.7,15.3,78.2,12.8,0,2.6,2.4,4,21.9,515,79,13.6,7.4,0,12.7
28151000200,"Mississippi","Washington",2027,972,1055,0.8,23.8,75.4,0,0,0,1509,25652,5956,21810,5279,36.1,54.1,32,25.1,30.6,3.5,8.8,89.2,9.3,0,0,0,1.5,21.3,594,72.6,22.4,5.1,0,28.2
28151000300,"Mississippi","Washington",2959,1334,1625,0,4.5,94.5,0,0.4,0,1888,24250,5849,9940,1708,36.9,56.4,12.3,37.7,22.7,4.2,23.1,86,12.4,0,1.6,0,0,12.6,709,77.3,17.2,5.5,0,16.1
28151000400,"Mississippi","Washington",2460,1039,1421,0,0.7,99,0.3,0,0,1782,13831,1450,9740,2165,58.4,73,19.3,37.3,17.1,14,12.4,83.2,16.8,0,0,0,0,12.3,644,65.2,22.4,11.3,1.1,28
28151000600,"Mississippi","Washington",2936,1458,1478,2.7,4.2,93.2,0,0,0,2151,13688,1763,7414,1081,61.4,57.8,15.2,43.2,24.6,5.1,11.9,91.1,6.4,0,2.5,0,0,14.7,528,82.4,17.6,0,0,43.9
28151000701,"Mississippi","Washington",3839,1758,2081,0.7,28.9,68.2,0,2.2,0,2709,39257,10368,20907,3276,28.4,41.6,38.2,22.1,28.2,4.2,7.2,93.8,4.1,0,0.6,1.4,0,14.6,1761,57.6,38.7,3.6,0,14.2
28151000702,"Mississippi","Washington",3562,1663,1899,0,45.7,45.9,0.5,4.7,0,2846,58827,5853,39936,5210,12.2,26.4,51.5,12.4,22.4,2.3,11.4,83.5,13,0,2.2,0.4,1,17,1834,67.2,28.1,4.3,0.3,6.6
28151000800,"Mississippi","Washington",3249,1459,1790,0.8,39.9,58.4,0.6,0.4,0,2541,48134,6514,26127,4552,15.1,25,35.2,12.7,28.7,10.2,13.3,88.6,5.6,0,0,0.5,5.3,17.2,1532,81.1,12.9,5.9,0,10.9
28151000900,"Mississippi","Washington",2632,1186,1446,1.1,32.6,66.3,0,0,0,2127,39004,9271,22261,3856,25,46.3,29.6,10.9,31.9,3.3,24.3,95.1,2.5,0,0,1,1.4,15.8,1273,69.5,29.3,1.2,0,6.4
28151001000,"Mississippi","Washington",1026,581,445,4.9,2.7,91.9,0.5,0,0,804,20323,3647,11573,3441,56,59.6,30,24.2,27.2,13.1,5.5,58.4,35.8,0.3,0.9,0,4.6,21,327,72.5,22.9,4.6,0,20.4
28151001100,"Mississippi","Washington",1502,657,845,0,0,99.1,0,0,0,1054,18481,2371,11830,2347,45.2,63.9,22.2,19.7,29.3,11.5,17.3,81.6,13.6,0,3.1,1.8,0,18,468,84.2,13.9,1.1,0.9,18
28151001200,"Mississippi","Washington",2566,1073,1493,0,1.3,97.5,0.2,0,0,1910,16921,5406,15622,5591,50.4,65.7,24.3,16.6,30.6,4.3,24.3,80.1,19,0,0.9,0,0,14.3,585,72,23.4,4.6,0,34.9
28151001300,"Mississippi","Washington",2412,1133,1279,2.2,8.3,86.6,0,0,0,1625,28674,6385,14927,2515,36.9,61.7,19.7,26.5,34.1,5.2,14.5,83.5,9.6,0,0,6.3,0.6,14.8,863,73.2,24.7,2.1,0,11
28151001400,"Mississippi","Washington",3861,1852,2009,0.6,11,88,0,0.3,0,2675,29063,6199,15662,3114,33,42.6,33.2,21.2,21.9,6.9,16.7,90.8,9.1,0,0,0,0.1,11.5,1465,68.8,29.3,1.9,0,17.5
28151001500,"Mississippi","Washington",4692,2414,2278,4.4,74.7,21,0,0,0,3392,32804,3818,23153,8973,26,36.2,30.2,11,25.6,17.2,16,92.9,5.7,0,0.6,0,0.8,18.7,1674,87.2,8.7,3.6,0.5,15.7
28151001600,"Mississippi","Washington",1954,992,962,2.6,30.1,66.4,0,0.9,0,1410,31000,4208,20796,3508,36.7,55.3,35.8,16.1,20.8,5.8,21.6,80.4,10.5,0,6.7,0.7,1.7,17.7,713,64.8,25,10.2,0,18.9
28151001700,"Mississippi","Washington",2362,1117,1245,2.8,30.8,65.6,0,0.2,0,1733,32321,10585,21265,2843,20.2,19.1,24.7,20.4,34.1,11,9.9,92.2,7.4,0,0.5,0,0,18.6,903,72.1,18.1,9.9,0,10
28151002000,"Mississippi","Washington",1209,493,716,0.6,25.2,73.9,0,0,0,908,31042,18142,19165,4919,35.4,57.5,40.4,4.3,32.1,9.7,13.5,93,3.8,0,1.6,0,1.6,19.6,371,55.8,39.1,5.1,0,15.1
28151002100,"Mississippi","Washington",1306,624,682,0,11.9,88.1,0,0,0,923,28063,4869,17883,7035,38.7,62.1,21.4,14.3,31.3,12.8,20.3,91.2,7.7,0,0,0,1.1,31,454,61.7,30.2,8.1,0,18.2
29059480100,"Missouri","Dallas",4713,2309,2404,1.8,92.8,0.1,0,0.1,0,3408,38333,10070,19860,4472,15.2,17.1,22.8,20.1,19.2,18.4,19.6,70.7,7.4,0.5,1.6,9.8,10.1,33.3,1454,71.6,7.8,19.5,1.2,8.2
29059480200,"Missouri","Dallas",5154,2561,2593,1.4,95.6,0,1.3,0.1,0,4001,39692,6484,19883,4343,14.9,21.6,26.5,21.2,21.7,6.7,23.9,82.6,10.7,0.5,0.5,2.2,3.4,30.3,1763,80.4,10,9.6,0,7.8
29059480300,"Missouri","Dallas",6574,3247,3327,2.5,95.8,0,0.7,0.3,0,5106,45673,11243,19309,1651,16.8,28.2,28.5,17.2,22.1,11,21.3,75.9,19.5,0,3,0.8,0.8,34.8,2761,82.5,8.4,8.5,0.5,7.5
29095000300,"Missouri","Jackson",1445,601,844,13.5,47,29.7,0.5,8.2,0,971,29000,6027,19633,2933,39.9,63.6,39.1,27.6,17.4,3.9,12,66.9,9.4,11.8,6.9,1,4,22.5,619,79.3,9,11.6,0,9.6
29095000600,"Missouri","Jackson",3921,1848,2073,60.7,26.2,1.8,0,11.3,0,1989,23839,11177,13416,1772,33.5,36.1,2.8,31.1,21.4,18.6,26.1,74.8,17.8,4.9,0,0.8,1.6,22.2,1471,89.5,1.2,9.3,0,3.7
29095000700,"Missouri","Jackson",3396,1816,1580,40,29.7,12.4,0,12.5,0,1942,37292,11183,17971,3561,20,29.5,11.5,27.3,17,14.7,29.5,78.8,15.1,3.9,0,2.1,0,24.1,1545,93,6.6,0.4,0,2.6
29095000800,"Missouri","Jackson",3521,1886,1635,39.9,30.4,12,1,12.2,0,1927,38272,8244,17143,2689,35.1,53.1,14.3,33.1,16.7,17,18.9,68.9,19.2,7.1,0.5,2.8,1.5,22,1747,91.2,4.8,4.1,0,2.1
29095000900,"Missouri","Jackson",2378,1129,1249,33.1,38.5,20.6,0,3.9,0,1403,25324,9333,16881,2872,38.2,70.7,20.8,26.9,18.9,18,15.4,75.5,17,1.2,0,3.9,2.5,18.8,931,86.3,5.5,8.3,0,0
29095001000,"Missouri","Jackson",3033,1693,1340,26.4,24.8,41.1,0.6,1.8,0,1823,17465,6810,15958,2650,45.8,76.4,26,22.6,13.2,16,22.3,68.8,12.8,6,2.5,8.3,1.7,24.9,1258,92.3,4.8,2.9,0,4.3
29095001100,"Missouri","Jackson",1565,855,710,10.2,60.4,23.3,0,2.2,1.6,1456,46089,8256,36834,4516,20.5,100,53.3,11.6,25.4,1.8,8,73.2,4.8,2.4,15.8,2.5,1.3,16.5,1186,93.3,5.9,0.8,0,2.7
29095001800,"Missouri","Jackson",2559,1271,1288,35,19.9,28.7,0.5,11.8,0,1229,21952,2464,12575,1787,39,52,20.9,26.7,19.1,11.9,21.2,60.7,21.8,8.1,1.6,1.5,6.4,21.7,946,86.9,7.8,5.3,0,11.6
29095001900,"Missouri","Jackson",3228,1547,1681,50.4,27.3,14.9,2.6,4.4,0,1807,24639,4921,13125,2105,32.9,38.3,18.8,11.5,18.7,19.9,31.1,69.4,22.8,3.6,3.6,0.5,0,19.2,1432,87.2,1.7,11.1,0,5.7
29095002000,"Missouri","Jackson",2236,1161,1075,74.2,20.9,2.1,0,2.5,0,755,32941,14418,11976,2468,43.1,62.6,7.8,15.5,23.2,34,19.5,71.3,25.6,1.5,0,0,1.6,25.2,806,87.7,3.7,8.6,0,10.6
29095002100,"Missouri","Jackson",4253,2075,2178,49.6,19.9,27.7,0,0.5,0,1898,20547,1777,10502,1903,56,75.2,10.3,28.4,23.6,12.1,25.7,66.7,23.6,5.5,1.9,0,2.2,24.3,1456,92.4,5.8,1.7,0,11.9
29095002200,"Missouri","Jackson",2238,1145,1093,32.7,26.3,32.8,1.3,1,0,1460,18802,11013,12639,2070,34.3,23.2,14.1,33.2,24.4,8.4,20,62.2,20.1,7.5,4.8,5.1,0.4,20.2,837,73.2,10.6,16.1,0,10.9
29095002300,"Missouri","Jackson",1896,850,1046,40.3,17.1,39,0,3.3,0,1185,23606,6549,16051,3509,48.6,76.5,19.8,15.5,30.2,10.6,23.9,70.6,21.4,2.8,0.8,2.5,1.9,19.3,632,80.7,13.4,5.9,0,14.2
29095003400,"Missouri","Jackson",2360,1123,1237,43,15.3,40.3,0.6,0,0,1235,21924,5588,11043,1760,42.1,52.2,14.7,28.8,12.4,15.2,28.9,56.8,25.8,9.9,0,4.2,3.3,29.8,855,90.2,8.2,1.6,0,13.9
29095003700,"Missouri","Jackson",807,380,427,12.8,5.8,81.4,0,0,0,610,21635,4720,31434,22589,30.9,45.7,18.7,40.6,21.3,9.4,10,64.2,8.1,12.6,10,1.9,3.2,21.8,310,94.2,2.3,3.5,0,16.9
29095003800,"Missouri","Jackson",1437,577,860,2.4,10.2,84.4,0.3,0.9,0,1074,24495,3494,17160,6023,17.8,6.5,24.3,37.6,25.6,2.6,9.9,66.6,3.8,22.1,1.2,4.4,1.8,27.9,497,82.9,15.1,2,0,18.3
29095004300,"Missouri","Jackson",2345,1062,1283,16.2,50.6,24.7,0.4,5.2,0,1883,31821,10782,28092,4092,26.6,10,55.2,13.8,13.7,1.7,15.6,65,13.7,6.2,8.9,3.1,2.9,15.7,1202,86.5,7.7,5.8,0,1.6
29095004400,"Missouri","Jackson",1255,650,605,4.7,78.8,4.7,0,8,0,1192,73009,10347,65324,8483,13.7,0,66.6,6.2,17.4,6.3,3.5,78.4,5.8,1.5,4,2.9,7.4,17.8,838,81.4,11.5,7.2,0,3.8
29095004600,"Missouri","Jackson",2472,1304,1168,12.8,75.5,3.2,0,3.4,0,2116,51392,11721,34100,4378,12.6,0,51.8,14.7,21.5,2.7,9.3,70,12.6,4.4,4.8,0,8.3,17.3,1554,78.5,10.4,11.1,0,2.4
29095005100,"Missouri","Jackson",1758,943,815,27.1,61.4,7.2,0.3,2.1,0,1315,63201,15435,40654,7672,23.6,56.7,53.9,16.9,18.9,1.9,8.4,81.3,3.9,4,2.3,5.5,3,19,982,84.5,11.5,3.7,0.3,4.2
29095005200,"Missouri","Jackson",1041,573,468,6.4,23,69.2,0,0,0,896,17917,15222,15942,3019,38.3,23.3,20.5,14.2,29.1,18.1,18.1,64.2,10.6,21.5,0,3.7,0,25,492,74,13.6,12.4,0,15.2
29095005300,"Missouri","Jackson",1427,623,804,3.9,24.8,67.4,0,0,0,1146,41250,16698,17908,2802,17.2,23.3,25.2,18.8,32.9,8.6,14.6,65.7,18.7,11.5,1.3,0,2.9,20.7,639,83.6,14.4,2,0,16.3
29095005400,"Missouri","Jackson",755,315,440,10.7,7.2,81.2,0,0.4,0,622,16887,2824,14409,2745,27.4,47.9,21.4,27.6,37,7,7,63.4,5.8,28,0,0.8,2.1,22.3,257,84.8,15.2,0,0,26.6
29095005500,"Missouri","Jackson",816,424,392,13.1,3.1,83.8,0,0,0,549,35816,5089,15501,3199,21.9,33,16.5,20.5,39.1,11.3,12.5,88.1,6.7,5.2,0,0,0,19,327,83.8,16.2,0,0,10.9
29095005601,"Missouri","Jackson",1859,839,1020,9.7,5.8,82.4,1.2,0,0,1186,17399,3724,12729,1963,48.5,64.3,9.6,32.8,34.1,5.8,17.7,74.3,5.3,18.1,0,2.3,0,22.7,519,78.8,14.8,6.4,0,10.8
29095005602,"Missouri","Jackson",1677,711,966,7.8,2,89.4,0,0,0,912,25000,6807,12345,1774,49.9,77.7,22.8,19.8,15.4,18,24,58.7,20.2,18.4,0,1,1.6,23.2,500,96.4,3.6,0,0,14.7
29095005700,"Missouri","Jackson",2055,1043,1012,6.3,4.5,83.2,0,0,1.9,1456,32946,5745,17627,2927,26.2,34.2,12.5,30.6,30.4,5,21.5,78.5,4.4,10.9,2.2,1.8,2.2,21.9,785,80.9,17.6,1.5,0,9.4
29095005801,"Missouri","Jackson",2065,971,1094,5.7,5.4,87.4,0,0,0,1393,25227,4922,14346,2104,29.6,30.9,17.1,38.9,24.4,4.5,15.1,62.3,14,19.9,0,0,3.8,26.1,817,85.6,11.4,3.1,0,12.8
29095006000,"Missouri","Jackson",1382,678,704,1.4,7,89.7,0,0,0,1144,30694,10911,22875,6378,30,33.8,33.6,25.1,22.8,1.4,17.1,70.5,7.2,13.1,0,1.3,8.1,23.8,574,85.5,11,3.5,0,3.9
29095006100,"Missouri","Jackson",2713,1319,1394,0,8.7,80.6,0,0,0,1923,32245,12008,26941,14498,32.1,39.3,17.9,30.6,17,4,30.5,69.9,16,12.3,0,1.7,0,22.1,1088,87.4,11.8,0.8,0,13.4
29095006300,"Missouri","Jackson",1756,895,861,10.3,6.4,81.4,0.9,0,0.3,1168,19405,6202,12533,1823,36.3,25.6,21,40.1,24.9,8,6,68.3,2.1,16.5,2.9,4.7,5.5,25.4,700,85,7.9,7.1,0,16
29095006500,"Missouri","Jackson",1751,950,801,10.9,67.6,17.7,0.5,0.9,0,1490,47266,6637,29085,2842,20.2,29.4,50.2,22.2,15.3,5.1,7.1,75.6,9.5,4.4,4,3.8,2.7,20.5,1204,87.6,8.7,3.1,0.6,5.9
29095006600,"Missouri","Jackson",1827,937,890,3.3,71.9,6.5,0.3,11.7,0,1489,49028,8661,40582,6115,14.2,4.1,62,11.6,20.9,2.4,3.2,77.9,5,2.4,7.4,1.8,5.4,16.4,1170,81.6,12.2,6.2,0,3.2
29095006700,"Missouri","Jackson",1920,1189,731,5.7,73.8,13.4,0,4.2,0,1666,40640,9936,27725,3626,21.7,27.1,46.7,23.6,23,5,1.6,65.6,4.2,11.9,11,1.5,5.9,17.2,1406,88.1,7.6,3.6,0.7,0
29095006900,"Missouri","Jackson",1427,704,723,4.3,80.7,6.4,0,6.5,0.6,1267,52222,16650,42529,4485,10.2,0,66.3,13.2,15.2,1.8,3.6,75.8,9.1,0.5,8,2.4,4.2,21.4,1008,88.6,6.7,4.7,0,5
29095007100,"Missouri","Jackson",3072,1720,1352,11.5,77.9,4.8,0,3.8,0,2825,59318,13522,42102,4478,10.5,37.6,48.7,18.9,25.8,4.5,2.1,82.5,2.7,2.4,2.9,1.4,8.1,19.9,2349,88.1,8,4,0,3.1
29095007200,"Missouri","Jackson",2046,1190,856,3.2,87.5,2,0,3.5,0,1749,118889,21271,81906,12166,2.9,0,76,4.4,15.7,2.3,1.6,87.4,1,0.4,3,0.4,7.8,16.6,1266,83.2,9.6,7.3,0,3.2
29095007300,"Missouri","Jackson",3073,1466,1607,1,84.1,7.2,0,3.1,0,3029,62313,8645,76852,17818,16.2,0,70.7,4.1,22.4,0.6,2.3,78.8,4.7,0.8,10.2,0.5,4.8,19.3,2268,88.9,7.7,3.4,0,5.9
29095007400,"Missouri","Jackson",4066,1903,2163,1.6,82.6,5.2,0,4.4,0,3336,69750,15747,56858,11459,17.9,6.1,60.6,15.4,20,1.4,2.7,81.2,1.7,0.5,11.3,1.3,3.9,17.1,2398,84.4,8,7.2,0.4,6.3
29095007500,"Missouri","Jackson",2743,1234,1509,7,55.5,33.2,0.7,1.9,0,2155,33450,6248,16144,2663,42.8,27.4,35.3,34.9,21.7,2.8,5.3,72.2,6.9,3.5,9.2,0.6,7.6,16.9,1515,81.2,9.1,9.7,0,5.7
29095007600,"Missouri","Jackson",1908,774,1134,1,14.9,82.9,0,0,0,1473,26543,5404,21481,6720,30.8,47.4,26.7,29.2,17.4,0,26.7,77.2,7.6,3.6,5.7,4.5,1.5,26.2,655,84.7,14.2,1.1,0,17.9
29095007700,"Missouri","Jackson",1618,750,868,2.9,2.7,88.2,0,0,0.9,1326,23690,9589,15259,1873,40,48.9,20,19.6,37.3,8,15.2,63.8,8.2,18.4,0,7.5,2.1,29.9,561,82.2,17.8,0,0,18
29095007802,"Missouri","Jackson",2233,1102,1131,5.7,4.6,88,0,0.7,0,1772,24203,6066,18645,2690,28.1,56.2,14.5,33.6,29.5,6,16.4,88.9,6.3,3,0.1,0.8,0.9,21.4,910,84.9,13.6,1.4,0,9.8
